,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,4,3,1,14617.06
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,3,1,6,1730.34
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,3,6,1,4379.31
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,0,1,0,3830.88
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2,5,4,1918.41
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,3,3,3,1228.99
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,2,3,1,3532.58
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,3,5,3,1868.85
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,4,3,5,792.45
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,3,2,3,4039.21
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,1,4,3,3447.18
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,4,5,5,2241.84
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,2,1,2,4971.06
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,4,3,1,1120.4
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,3,5,5,518.61
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,3,6,1,4033.37
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,4,5,3,842.07
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,4,3,5,895.21
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4,6,5,4399.92
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,3,4,4,7376.87
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,3,3,5,8877.52
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,2,6,2,4391.54
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,1,4,3,884.48
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,2,1,1,1843.22
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,2,2,4,2814.86
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3,1,4,2487.08
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,4,2,1,5018.86
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,0,2,4,5958.3
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,2,6,3,678.71
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,4,4,1,1296.14
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,2,6,3,695.52
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,4,1,2,8475.03
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,3,3,2,2329.88
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,4,5,1,3844.32
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,4,3,2,2379.98
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,4,4,6,724.96
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,2,4,3,2682.14
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4,3,1,4647.1
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,0,3,7,1282.61
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,4,4,3,16451.99
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,4,1,3,5710.66
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,3,2,2,6212.668000000001
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,4,1,4,438.19
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,4,2,5,893.85
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,4,2,3,2580.1099999999997
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3,1,3,3516.12
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,4,6,3,979.41
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,3,1,2,15344.57
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,3,1,3,5685.85
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,2,2,6,676.67
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,4,1,2,1032.19
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,4,3,3,1634.92
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,2,2,3,16707.57
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,4,2,5,760.44
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,3,6,2,13118.1
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,2,4,3,421.88
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,4,6,4,1245.14
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,3,4,5,2041.82
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,4,3,3,6555.77
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,3,3,2,735.08
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,3,4,2,5255.21
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,0,4,2,10750.92
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,2,4,3,752.38
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,2,6,3,906.0
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,2,5,2,4047.75
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,2,2,2,554.7
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,2,5,3,13756.09
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,3,3,2,4869.62
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,4,4,4,924.53
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4,1,3,5330.74
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,4,5,3,1756.43
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,0,4,2,4692.86
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,4,4,3,813.95
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,3,4,3,6218.71
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,3,2,3,993.37
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,3,3,1,4031.9
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,2,4,3,781.74
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,1,5,2,3895.92
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,4,4,3,6884.36
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,1,4,2,4050.6
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,4,6,5,960.94
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,2,5,4,984.61
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,4,3,1,6519.27
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,4,4,7,4235.89
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,4,1,3,5081.75
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,3,5,7,1188.12
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,3,2,1,13763.17
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,1,0,1,9730.9
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,4,2,3,11342.3
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,4,3,2,5022.595
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,4,3,4,1854.65
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3,5,1,4011.65
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,2,5,2,707.63
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,4,5,2,3447.24
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,4,6,4,765.87
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,4,5,3,1685.61
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,1,3,3,2538.77
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,2,4,3,6388.69
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,4,1,1,4184.83
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,2,1,3,16125.93
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,4,3,4,693.3
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,4,3,2,830.49
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,2,5,6,838.08
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,2,3,5,482.7
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,4,5,2,12559.09
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,4,5,1,459.4441666666667
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,1,3,2,469.73
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2,2,1,2258.32
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,2,2,5,909.58
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,4,5,5,1245.51
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,4,1,7,1645.6
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,4,6,5,2763.0
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,4,2,6,983.58
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,2,3,1,12249.48
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,4,0,4,2094.1
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,1,1,2,8636.34
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,1,4,6,1209.01
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,3,4,7,991.84
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,4,2,2,6784.54
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,0,4,3,1747.56
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,4,2,5,1691.05
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,4,3,4,14331.95
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,1,6,1,5784.74
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,3,2,3,740.8
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,3,6,3,810.12
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,4,4,1,4056.76
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,2,6,1,4958.46
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,2,1,2,3302.35
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,4,5,7,1055.01
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1,0,4,1418.34
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,1,6,3,836.78
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,2,3,7,988.56
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,4,5,5,678.41
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,3,2,4,16986.62
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,3,0,2,12590.124166666665
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,4,5,6,12773.84
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,4,5,2,2960.5
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,3,4,1,4491.92
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,2,1,3,1489.05
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,4,1,2,398.75
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,4,4,6,2010.28
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,4,6,2,1019.15
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3,6,4,3247.7
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,4,1,2,17168.91
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,1,3,3,2499.7
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,4,4,4,17548.38
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,2,0,4,8294.13
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,3,1,2,2259.73
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,1,4,3,2573.96
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,2,3,4,6444.66
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,1,2,1,4090.51
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,3,5,2,2737.76
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,4,5,6,2195.49
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,3,2,1,14912.23
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,4,3,5,771.06
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,2,1,5,3298.61
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,2,6,1,4350.4
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,3,5,1,1227.03
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,4,6,2,1735.96
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,4,4,3,707.02
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,3,6,2,5705.843333333332
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,4,5,3,1282.32
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,3,3,4,14117.33
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,4,4,6,852.27
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,4,3,1,2062.71
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,1,2,4,510.58
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,2,5,5,985.66
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,4,6,2,5774.77
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,2,3,5,1890.01
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,0,6,3,4130.9
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,3,5,2,710.72
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,3,4,2,600.73
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,4,0,2,879.36
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,2,6,2,562.16
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,4,3,7,2431.46
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,4,4,6,1312.76
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,2,5,6,511.16
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,4,1,2,5198.04
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,3,4,3,1861.76
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,3,0,1,4974.27
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,4,1,1,14394.49
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,4,4,2,5848.421666666667
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,2,4,2,5102.3
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,3,6,1,10070.59
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,2,3,5,1807.789166666667
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,3,2,1,1037.71
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,4,5,3,701.78
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,1,6,3,2643.55
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,3,5,1,5601.24
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,1,0,4,722.55
1598,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,2,6,4,1047.73
1599,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,3,4,3,6551.26
1600,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,3,4,4,1815.95
1601,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,0,5,2,4492.77
1602,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,2,3,2,1255.4
1603,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,4,3,2,4480.33
1604,0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,4,3,4,941.02
1605,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,2,6,2,577.1
1606,0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,3,4,1,3652.43
1607,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,4,2,1,5213.34
1608,0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,4,5,3,1876.35
1609,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,1,2,2,455.02
1610,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,4,4,6,696.28
1611,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,3,6,1,4813.58
1612,0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,2,5,4,1792.79
1613,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,2,5,1,17050.83
1614,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,3,2,1,5976.91
1615,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,2,2,2,17478.99
1616,1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,1,6,1,4026.316666666667
1617,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,3,5,1,4182.39
1618,2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,3,2,1,13530.98
1619,0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,3,6,3,907.95
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,2,5,5,3677.04
1621,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,4,3,4,6881.84
1622,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,1,4,4,7810.82
1623,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,3,3,3,1081.93
1624,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,0,1,2,4193.87
1625,0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,4,3,4,2788.59
1626,1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,3,5,1,4876.54
1627,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,3,4,1,4222.04
1628,0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,4,6,3,3422.98
1629,1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,2,2,1,4112.8
1630,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3,6,4,3615.35
1631,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,1,5,1,3707.97
1632,0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,4,4,7,2677.52
1633,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,0,3,0,1891.79
1634,0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,4,2,2,783.14
1635,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,3,3,4,782.7
1636,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,3,2,1,11479.17
1637,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,3,3,2,857.63
1638,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,4,4,2,1418.37
1639,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,3,2,2,16738.6
1640,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2,2,4,3000.1
1641,0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,3,6,2,623.12
1642,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,2,4,3,914.93
1643,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,3,2,3,5269.419285714286
1644,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,2,3,4,1668.28
1645,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,1,2,2,456.95
1646,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,3,3,2,5445.1066666666675
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,3,4,5,8807.83
1648,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,2,0,1,3413.51
1649,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,3,4,4,7460.34
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,4,5,5,3999.38
1651,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,4,5,3,665.64
1652,0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,4,1,2,2193.13
1653,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,4,0,1,1879.75
1654,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,4,1,2,16422.36
1655,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,2,3,2,1288.62
1656,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,2,5,2,714.46
1657,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,3,2,0,8646.83
1658,0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,3,5,4,925.48
1659,1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,2,1,3,6093.535
1660,0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,3,2,4,1977.38
1661,0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,3,5,2,745.88
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,2,3,2,4031.15
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,2,5,2,556.37
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,3,3,4,7997.06
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,4,3,4,14073.65
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,1,6,1,2568.93
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,2,4,4,477.74
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,4,2,2,15540.94
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,4,5,4,773.12
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,4,5,3,844.43
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,4,5,3,658.88
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2,6,2,2698.63
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,4,2,5,780.55
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,3,2,3,10910.47
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,4,1,1,4005.65
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,1,4,4,399.75
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,2,5,2,925.18
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,2,6,2,4472.67
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,3,2,1,7358.54
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,2,3,3,568.56
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,3,1,1,3889.12
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,4,1,2,2693.49
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,3,4,1,4190.67
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3,1,3,3122.52
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,2,6,3,886.72
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,0,1,3,9041.49
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,4,1,7,912.03
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,3,2,3,12788.7
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,2,0,5,473.47
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,3,3,2,2273.36
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,4,4,5,818.23
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,4,2,2,16626.0
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,3,0,3,2022.72
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,1,2,1,5012.68
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,4,3,3,8300.79
