,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,2,5,2,880.4
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,2,6,2,4185.75
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,3,2,1,7355.78
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,2,3,3,622.21
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,3,1,1,4321.595
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,4,1,2,2411.09
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,3,4,1,4328.265
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3,1,3,3410.94
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,2,6,3,892.82
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,0,1,3,10408.99
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,4,1,7,937.8722142857143
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,3,2,3,13435.2
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,2,0,5,461.14
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,3,3,2,2296.75
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,4,4,5,878.14
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,4,2,2,13761.9
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,3,0,3,2082.11
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,1,2,1,4896.51
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,4,3,3,8987.46
1696,0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,2,5,6,508.94
1697,1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,4,1,2,8958.7
1698,0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,4,1,3,484.13
1699,1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,3,2,1,8701.4
1700,1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,4,3,5,12916.08
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,4,3,5,10487.39
1702,0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,4,4,2,445.9713333333334
1703,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,4,2,3,613.55
1704,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,2,3,1,4665.53
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,4,3,5,849.07
1706,1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,3,2,2,5563.57
1707,2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,4,1,1,15660.0
1708,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,0,2,4,14371.69
1709,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,4,3,3,14150.21
1710,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,3,1,3,6730.15
1711,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,4,3,1,1275.06
1712,0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,3,2,4,794.23
1713,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,3,3,4,6902.69
1714,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,2,5,3,1737.65
1715,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,2,3,2,753.42
1716,0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,4,5,1,4720.43
1717,1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,2,5,6,12135.64
1718,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,3,6,4,7354.93
1719,0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,1,0,3,952.39
1720,2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,2,3,2,17094.05
1721,0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,2,6,5,508.89
1722,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,4,5,2,697.59
1723,0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,2,5,6,608.93
1724,2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,2,5,1,14549.62
1725,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,3,4,3,448.53
1726,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,1,0,3,3424.516666666667
1727,0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,2,5,4,1767.64
1728,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,2,4,5,13047.22
1729,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,3,3,1,14462.88
1730,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,2,1,2,1228.0
1731,1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,2,3,4,7345.17
1732,2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,4,0,3,15422.19
1733,0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,2,4,2,809.77
1734,0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,4,6,2,673.7466666666666
1735,0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,4,3,3,938.9
1736,0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,2,1,2,1265.78
1737,1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,4,2,2,5284.736499999999
1738,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,2,3,1,4754.06
1739,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,1,0,1,6661.99
1740,0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,3,4,4,2732.36
1741,0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,3,5,3,1747.97
1742,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,2,3,1,6596.75
1743,0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,3,1,4,1394.84
1744,1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,4,2,4,6569.01
1745,0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,3,3,2,1035.59
1746,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,3,2,1,5441.66
1747,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,4,3,2,12118.76
1748,1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,3,2,3,10171.71
1749,1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,4,0,2,4999.83
1750,0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,4,5,1,822.21
1751,1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,4,4,2,6435.17
1752,1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,4,4,2,10278.6
1753,0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,4,6,3,1810.63
1754,1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,4,1,2,4164.15
1755,0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,1,3,2,3776.01
1756,0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,4,4,3,1683.65
1757,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,3,2,4,639.7557142857142
1758,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,3,4,7,784.72
1759,0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,4,4,2,4432.15
1760,0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,2,6,6,503.86
1761,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,3,4,0,11286.06
1762,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,2,5,3,882.88
1763,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,4,5,3,1990.89
1764,0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,2,3,7,583.23
1765,1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,3,3,7,7599.81
1766,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,2,4,2,4226.68
1767,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,4,4,3,1040.2
1768,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,4,1,2,4471.0375
1769,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,4,6,5,2529.17
1770,1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,3,4,2,4434.89
1771,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,1,5,2,2586.733333333333
1772,0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,2,1,4,2375.3
1773,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,2,5,1,1527.66
1774,0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,2,4,2,1180.37
1775,1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,3,5,2,4533.26
1776,1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,4,2,3,5430.06
1777,1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,2,5,4,6676.39
1778,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,4,4,4,1061.94
1779,0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,3,1,2,2128.5
1780,0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,2,2,5,3966.78
1781,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,2,1,2,1145.86
1782,0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,3,5,6,3823.38
1783,0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,4,4,2,480.56
1784,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,4,5,6,1246.88
1785,1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,2,2,3,4906.66
1786,0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,4,6,3,5101.99
1787,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1,5,2,1142.0566666666666
1788,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,2,4,1,16404.74
1789,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,4,5,6,1036.7533333333333
1790,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,4,4,3,836.6
1791,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,4,5,3,864.3183333333333
1792,0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,4,3,4,1648.29
1793,0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,1,4,2,3867.07
1794,0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,4,4,2,538.61
1795,0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,4,0,7,562.96
1796,1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,4,1,2,5653.73
1797,0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,2,5,3,1523.38
1798,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,3,4,1,4861.04
1799,1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,3,4,3,6234.38
1800,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,4,5,1,706.44
1801,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,2,3,1,5105.66
1802,0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,4,3,6,1777.01
1803,0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,4,6,3,1869.22
1804,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,3,4,1,5185.54
1805,0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,4,6,2,647.02
1806,0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,3,6,4,2411.58
1807,1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,2,6,1,11166.33
1808,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,3,5,3,667.37
1809,0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,3,4,1,2211.37
1810,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,1,3,4,587.39
1811,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,2,6,2,4150.8
1812,0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,3,5,2,2606.29
1813,0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,3,6,2,617.1766666666666
1814,1.48,Good,G,IF,59.8,61.0,7.54,7.34,4.45,1,3,7,15143.26
1815,0.88,Very Good,I,SI1,62.5,56.0,6.06,6.19,3.83,2,1,2,3260.06
1816,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,3,6,2,619.97
1817,0.59,Ideal,G,SI1,61.3,56.0,5.41,5.43,3.32,4,3,2,1582.79
1818,0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,0,6,1,2536.94
1819,0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,4,6,1,1445.94
1820,0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,1,6,5,522.67
1821,0.33,Ideal,H,VVS1,62.5,56.0,4.42,4.44,2.77,4,2,6,677.48
1822,0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,4,2,5,3027.96
1823,1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,1,5,1,4821.33
1824,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,2,1,4,3903.9
1825,0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,4,3,7,1031.225
1826,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,2,5,5,514.83
1827,0.32,Premium,G,VS2,62.6,60.0,4.36,4.33,2.72,3,3,3,749.72
1828,0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,4,3,2,4048.11
1829,0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,2,4,4,2856.61
1830,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,1,6,2,706.86
1831,0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,3,3,2,1172.77
1832,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,1,5,1,2639.82
1833,0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,4,3,5,2006.662
1834,0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,4,3,5,941.95
1835,2.68,Premium,G,I1,58.6,60.0,9.11,9.07,5.33,3,3,0,10077.07
1836,0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,3,3,4,731.2
1837,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,4,4,4,1813.84
1838,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,1,6,2,851.88
1839,1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,2,2,5,5998.16
1840,0.38,Ideal,I,VS1,62.4,54.4,4.62,4.66,2.9,4,1,4,710.42
1841,0.75,Very Good,E,VS1,61.5,54.0,5.88,5.82,3.6,2,5,4,3465.99
1842,1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,0,1,1,7154.27
1843,1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,3,3,4,6722.98
1844,0.6,Very Good,D,VS2,61.5,59.0,5.4,5.43,3.33,2,6,3,2292.79
1845,1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,2,2,1,4643.6
1846,1.03,Fair,H,SI1,65.1,57.0,6.43,6.36,4.16,0,2,2,3784.54
1847,0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,4,2,3,771.45
1848,0.43,Ideal,H,VVS2,62.3,55.0,4.85,4.82,3.01,4,2,5,1106.62
1849,0.34,Ideal,E,VVS1,61.6,55.0,4.5,4.52,2.78,4,5,6,1049.12
1850,0.34,Ideal,F,VS2,62.1,56.0,4.45,4.47,2.77,4,4,3,677.89
1851,1.25,Ideal,I,VS1,61.4,58.0,6.89,6.93,4.24,4,1,4,7731.09
1852,1.25,Premium,J,SI2,62.3,59.0,6.86,6.82,4.26,3,0,1,4573.89
1853,0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,4,6,3,1107.38
1854,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,2,4,5,608.33
1855,1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,2,4,2,7185.2
1856,0.37,Very Good,E,VS2,62.3,59.0,4.56,4.59,2.85,2,5,3,807.34
1857,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,2,4,5,731.05
1858,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,2,4,6,838.58
1859,0.28,Ideal,E,VS2,61.5,56.0,4.22,4.24,2.6,4,5,3,569.24
1860,2.16,Ideal,J,SI1,63.0,55.0,8.2,8.24,5.18,4,0,2,13861.77
1861,0.53,Ideal,G,VS2,60.1,54.0,5.31,5.3,3.19,4,3,3,1765.24
1862,0.33,Ideal,F,VVS2,61.3,56.0,4.44,4.46,2.73,4,4,5,931.79
1863,0.44,Ideal,E,VS2,61.6,54.0,4.9,4.97,3.04,4,5,3,1131.482
1864,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,2,4,3,13308.04
1865,0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,4,3,6,914.59
1866,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,2,6,2,4646.14
1867,0.71,Ideal,I,VS1,62.2,54.0,5.71,5.75,3.56,4,1,4,2536.17
1868,0.31,Ideal,G,VS1,61.0,56.0,4.4,4.35,2.67,4,3,4,753.7
1869,1.03,Ideal,E,SI2,62.3,56.0,6.44,6.52,4.04,4,5,1,5296.78
1870,0.25,Very Good,G,VVS1,60.6,55.0,4.12,4.14,2.5,2,3,6,616.86
1871,0.35,Premium,F,SI1,60.2,58.0,4.54,4.6,2.75,3,4,2,523.17
1872,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,2,1,2,485.62
1873,1.0,Very Good,F,VS1,60.4,59.0,6.4,6.51,3.9,2,4,4,5887.7
1874,1.14,Premium,F,SI1,62.5,59.0,6.67,6.65,4.16,3,4,2,4944.58
1875,0.74,Ideal,F,VS1,62.0,57.0,5.81,5.78,3.6,4,4,4,3193.675
1876,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,4,3,5,739.5930000000001
1877,1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,1,2,1,3924.22
1878,1.02,Fair,I,SI2,64.5,56.0,6.28,6.25,4.04,0,1,1,3874.7
1879,0.58,Ideal,I,VS2,61.8,55.0,5.36,5.38,3.32,4,1,3,1760.32
1880,0.51,Ideal,D,SI1,61.9,54.0,5.14,5.2,3.19,4,6,2,1363.3
1881,0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,2,3,4,830.9
1882,1.14,Premium,D,SI1,60.5,59.0,6.79,6.73,4.09,3,6,2,5255.27
1883,0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,4,3,7,926.05
1884,1.6,Good,E,SI1,63.6,58.0,7.44,7.38,4.71,1,5,2,10346.75
1885,0.51,Premium,I,SI1,61.3,58.0,5.16,5.11,3.15,3,1,2,1131.35
1886,1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,3,3,3,7275.99
1887,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,2,3,5,920.32
1888,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,4,5,4,505.14
1889,0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,2,6,2,2929.81
1890,2.1,Premium,F,SI2,62.1,59.0,8.16,8.18,5.07,3,4,1,16302.29
1891,0.65,Ideal,J,SI1,61.4,55.0,5.58,5.62,3.44,4,0,2,1217.12
1892,0.7,Premium,E,VS2,60.2,60.0,5.73,5.7,3.44,3,5,3,2885.98
1893,0.31,Ideal,E,IF,60.4,56.0,4.43,4.38,2.66,4,5,7,1201.46
1894,0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,3,3,2,673.09
1895,0.84,Very Good,D,SI2,63.6,57.0,5.95,6.0,3.8,2,6,1,3225.83
1896,0.37,Ideal,F,SI1,61.3,55.0,4.61,4.65,2.84,4,4,2,571.98
1897,1.03,Ideal,G,SI1,60.1,59.0,6.6,6.57,3.96,4,3,2,5154.92
1898,0.51,Very Good,I,VS2,63.3,56.0,5.02,5.06,3.19,2,1,3,1365.41
1899,1.0,Fair,H,SI1,65.5,57.0,6.26,6.21,4.08,0,2,2,3544.16
1900,0.55,Premium,F,VS2,62.5,58.0,5.25,5.22,3.27,3,4,3,1673.833333333333
1901,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,4,3,4,1053.02
1902,1.41,Ideal,H,VS1,60.7,56.0,7.31,7.22,1.41,4,2,4,7637.77
1903,0.43,Very Good,E,VVS1,60.3,58.0,4.86,4.93,2.95,2,5,6,1354.33
1904,0.5,Ideal,G,VVS2,61.0,56.0,5.13,5.14,3.13,4,3,5,1976.9973333333335
1905,0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28,2,4,6,2441.28
1906,1.02,Ideal,G,SI1,60.6,59.0,6.55,6.52,3.96,4,3,2,4959.54
1907,0.58,Ideal,H,SI1,62.2,57.0,5.34,5.37,3.33,4,2,2,1233.81
1908,1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,2,1,1,8165.55
1909,0.53,Very Good,D,VS2,62.6,58.0,5.14,5.18,3.23,2,6,3,1725.3
1910,0.37,Ideal,D,SI1,61.5,57.0,4.63,4.6,2.84,4,6,2,790.21
1911,0.7,Premium,E,VS2,61.4,59.0,5.73,5.7,3.51,3,5,3,2770.57
1912,0.35,Ideal,H,IF,61.7,56.0,4.53,4.55,2.8,4,2,7,807.005
1913,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,2,4,3,491.18
1914,0.71,Very Good,E,VS2,59.4,58.0,5.76,5.82,3.44,2,5,3,3088.18
1915,1.01,Premium,F,VS2,58.9,58.0,6.59,6.51,3.86,3,4,3,6862.943333333333
1916,0.26,Ideal,E,VVS2,61.6,57.0,4.13,4.18,2.56,4,5,5,621.57
1917,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,4,5,6,8252.71
1918,0.9,Ideal,H,VS1,62.2,58.0,6.14,6.17,3.83,4,2,4,4018.71
1919,0.34,Premium,H,VVS1,61.5,60.0,4.45,4.49,2.75,3,2,6,622.84
1920,1.21,Ideal,H,SI1,61.8,55.0,6.82,6.86,4.23,4,2,2,6072.88
1921,1.01,Premium,G,VS1,59.8,59.0,6.55,6.5,3.9,3,3,4,6473.166666666668
1922,1.5,Premium,J,SI2,61.0,60.0,7.34,7.3,4.46,3,0,1,6704.0
1923,1.51,Premium,F,VS2,62.5,58.0,7.33,7.22,4.55,3,4,3,13994.84
1924,0.74,Ideal,D,SI2,62.2,57.0,5.78,5.82,3.61,4,6,1,2653.15
1925,0.6,Ideal,E,VVS1,62.5,53.7,5.35,5.43,3.38,4,5,6,3553.29
1926,2.14,Premium,D,SI2,59.8,59.0,8.4,8.36,5.01,3,6,1,17179.61
1927,0.42,Ideal,I,VVS1,60.5,57.0,4.84,4.88,2.94,4,1,6,939.31
1928,0.28,Very Good,E,VS1,59.0,60.0,4.26,4.32,2.53,2,5,4,478.11
1929,0.39,Very Good,F,VS2,60.1,56.0,4.77,4.82,2.88,2,4,3,884.41
1930,0.34,Ideal,E,VS2,62.4,54.0,4.48,4.49,2.8,4,5,3,788.38
1931,0.37,Premium,G,VS2,62.8,60.0,4.59,4.55,2.87,3,3,3,937.71
1932,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,4,3,3,2788.88
1933,0.57,Good,D,VS2,58.3,61.0,5.42,5.45,3.17,1,6,3,1922.17
1934,1.02,Ideal,G,VS1,61.6,55.0,6.53,6.46,4.0,4,3,4,7325.033333333334
1935,0.52,Ideal,F,VVS2,60.6,56.0,5.22,5.24,3.17,4,4,5,2239.024047619048
1936,0.39,Premium,G,VS2,60.4,61.0,4.7,4.67,2.83,3,3,3,962.33
1937,0.7,Ideal,G,VS1,62.7,57.0,5.66,5.7,3.56,4,3,4,2822.04
1938,0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,2,3,5,3332.83
1939,0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,3,0,4,728.35
1940,0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,2,2,3,2616.14
1941,0.72,Ideal,G,VS1,61.6,56.0,5.75,5.78,3.55,4,3,4,3233.6245238095244
1942,0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,4,0,3,419.45
1943,0.38,Ideal,F,VVS1,61.1,57.0,4.71,4.69,2.87,4,4,6,1109.91
1944,1.04,Ideal,E,SI2,61.9,57.0,6.48,6.51,4.02,4,5,1,5236.66
1945,0.41,Ideal,J,VS1,62.1,56.0,4.79,4.75,2.96,4,0,4,720.46
1946,0.7,Ideal,E,SI1,62.8,56.0,5.69,5.72,3.58,4,5,2,2735.86
1947,0.31,Ideal,H,VVS2,62.2,55.0,4.35,4.36,2.71,4,2,5,690.26
1948,1.0,Good,F,SI1,60.1,65.0,6.4,6.44,3.86,1,4,2,4000.61
1949,1.01,Very Good,F,VVS2,59.8,58.0,6.47,6.55,3.89,2,4,5,8522.24
1950,0.71,Very Good,F,VS2,63.2,59.0,5.66,5.6,3.56,2,4,3,2603.59
1951,0.56,Ideal,H,VS1,61.8,55.0,5.29,5.33,3.28,4,2,4,1502.08
1952,0.7,Ideal,D,SI1,61.8,56.0,5.63,5.73,3.51,4,6,2,2920.47
1953,0.51,Ideal,G,VS2,61.7,57.0,5.12,5.15,3.17,4,3,3,1691.19
1954,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,4,3,6,10184.5
1955,1.5,Premium,F,VS2,61.3,61.0,7.36,7.33,4.5,3,4,3,13672.35
1956,1.03,Ideal,F,SI1,62.6,57.0,6.42,6.46,4.03,4,4,2,4709.2
1957,1.51,Premium,G,SI1,61.3,61.0,7.41,7.34,4.52,3,3,2,9914.19
1958,0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,3,6,2,1548.37
1959,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,2,4,2,4427.88
1960,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,3,2,2,6084.06
1961,1.04,Ideal,H,VS2,61.0,57.0,6.56,6.53,3.99,4,2,3,5534.33
1962,2.0,Ideal,H,SI2,59.7,57.0,8.29,8.22,4.93,4,2,1,14008.63
